ch1_LF5-FpZ,ch2_OTE_L-FpZ,ch3_BE_L-FpZ,ch4_RF6-FpZ,ch5_OTE_R-FpZ,ch6_BE_R-FpZ
-7926.0,295332.0,25257.0,3007.0,299515.0,6523.0
-7928.0,295283.0,24429.0,3008.0,299503.0,5421.0
-7925.0,295322.0,24209.0,3009.0,299515.0,6593.0
-7928.0,295279.0,24979.0,3009.0,299490.0,5252.0
-7929.0,295293.0,24475.0,3009.0,299529.0,6613.0
-7932.0,295272.0,27381.0,3009.0,299505.0,5205.0
-7929.0,295279.0,26220.0,3010.0,299542.0,6757.0
-7928.0,295277.0,30188.0,3008.0,299501.0,5368.0
-7925.0,295281.0,27837.0,3010.0,299568.0,6996.0
-7925.0,295294.0,32266.0,3011.0,299514.0,5686.0
-7927.0,295268.0,28666.0,3012.0,299570.0,7239.0
-7929.0,295297.0,33269.0,3011.0,299510.0,6041.0
-7930.0,295256.0,28785.0,3013.0,299577.0,7450.0
-7928.0,295300.0,33590.0,3012.0,299519.0,6415.0
-7933.0,295246.0,28801.0,3012.0,299588.0,7536.0
-7936.0,295296.0,33748.0,3011.0,299534.0,6692.0
-7940.0,295233.0,29047.0,3016.0,299610.0,7464.0
-7932.0,295289.0,33949.0,3011.0,299563.0,6892.0
-7933.0,295226.0,29612.0,3009.0,299621.0,7305.0
-7929.0,295301.0,33953.0,3011.0,299595.0,7079.0
-7936.0,295233.0,29922.0,3010.0,299637.0,7125.0
-7928.0,295312.0,33353.0,3007.0,299606.0,7276.0
-7929.0,295238.0,30016.0,3010.0,299639.0,6941.0
-7925.0,295298.0,32562.0,3012.0,299609.0,7422.0
-7930.0,295240.0,30346.0,3011.0,299626.0,6724.0
-7927.0,295295.0,31948.0,3010.0,299631.0,7525.0
-7933.0,295232.0,30975.0,3012.0,299639.0,6532.0
-7931.0,295281.0,31377.0,3012.0,299649.0,7619.0
-7930.0,295241.0,31574.0,3010.0,299629.0,6391.0
-7929.0,295271.0,30780.0,3007.0,299654.0,7677.0
-7934.0,295237.0,32315.0,3010.0,299626.0,6262.0
-7933.0,295253.0,30523.0,3012.0,299672.0,7683.0
-7931.0,295256.0,32945.0,3012.0,299633.0,6233.0
-7933.0,295257.0,29650.0,3010.0,299675.0,7758.0
-7933.0,295262.0,32851.0,3008.0,299622.0,6277.0
-7933.0,295244.0,28703.0,3010.0,299690.0,7753.0
-7932.0,295285.0,32533.0,3009.0,299636.0,6398.0
-7931.0,295249.0,27986.0,3011.0,299705.0,7770.0
-7929.0,295280.0,32886.0,3009.0,299646.0,6534.0
-7932.0,295233.0,28432.0,3012.0,299715.0,7665.0
-7933.0,295288.0,33514.0,3012.0,299656.0,6712.0
-7933.0,295239.0,28815.0,3011.0,299714.0,7602.0
-7927.0,295305.0,33763.0,3012.0,299667.0,6936.0
-7930.0,295237.0,29155.0,3016.0,299725.0,7463.0
-7927.0,295316.0,33539.0,3011.0,299671.0,7095.0
-7929.0,295243.0,29213.0,3011.0,299723.0,7269.0
-7926.0,295317.0,32910.0,3011.0,299686.0,7258.0
-7932.0,295245.0,29324.0,3009.0,299714.0,7029.0
-7925.0,295307.0,32312.0,3008.0,299686.0,7373.0
-7928.0,295236.0,29759.0,3012.0,299705.0,6784.0
-7924.0,295290.0,31734.0,3009.0,299695.0,7453.0
-7932.0,295223.0,30270.0,3009.0,299697.0,6530.0
-7932.0,295271.0,31043.0,3008.0,299711.0,7495.0
-7936.0,295230.0,30699.0,3012.0,299702.0,6336.0
-7934.0,295268.0,30172.0,3014.0,299719.0,7547.0
-7934.0,295241.0,31011.0,3014.0,299695.0,6195.0
-7932.0,295257.0,29343.0,3011.0,299727.0,7572.0
-7933.0,295240.0,31388.0,3012.0,299686.0,6087.0
-7934.0,295248.0,28717.0,3016.0,299732.0,7549.0
-7930.0,295259.0,31835.0,3013.0,299683.0,6037.0
-7928.0,295257.0,28277.0,3014.0,299737.0,7504.0
-7927.0,295271.0,32197.0,3014.0,299678.0,6083.0
-7926.0,295245.0,27945.0,3015.0,299736.0,7488.0
-7919.0,295283.0,32437.0,3011.0,299671.0,6218.0
-7921.0,295240.0,27707.0,3015.0,299732.0,7454.0
-7919.0,295291.0,32460.0,3011.0,299668.0,6407.0
-7923.0,295234.0,27490.0,3013.0,299724.0,7390.0
-7922.0,295294.0,32283.0,3012.0,299664.0,6601.0
-7926.0,295228.0,27414.0,3010.0,299725.0,7259.0
-7923.0,295298.0,31973.0,3008.0,299672.0,6792.0
-7927.0,295225.0,27496.0,3013.0,299738.0,7100.0
-7925.0,295298.0,31574.0,3009.0,299696.0,6978.0
-7927.0,295228.0,27711.0,3008.0,299739.0,6893.0
-7926.0,295303.0,30976.0,3008.0,299708.0,7121.0
-7928.0,295242.0,27959.0,3010.0,299733.0,6677.0
-7924.0,295312.0,30257.0,3010.0,299711.0,7239.0
-7926.0,295243.0,28263.0,3011.0,299715.0,6441.0
-7926.0,295290.0,29407.0,3010.0,299717.0,7311.0
-7930.0,295240.0,28616.0,3012.0,299706.0,6225.0
-7926.0,295287.0,28620.0,3010.0,299725.0,7337.0
-7929.0,295249.0,29096.0,3010.0,299704.0,6038.0
-7928.0,295274.0,27832.0,3011.0,299731.0,7373.0
-7929.0,295253.0,29446.0,3010.0,299699.0,5950.0
-7926.0,295267.0,27080.0,3011.0,299734.0,7399.0
-7930.0,295256.0,29778.0,3010.0,299681.0,5912.0
-7928.0,295251.0,26474.0,3009.0,299741.0,7394.0
-7927.0,295273.0,30140.0,3009.0,299691.0,5921.0
-7925.0,295260.0,26066.0,3011.0,299751.0,7350.0
-7924.0,295288.0,30366.0,3010.0,299681.0,6021.0
-7928.0,295242.0,25746.0,3012.0,299751.0,7292.0
-7925.0,295284.0,30482.0,3011.0,299694.0,6159.0
-7929.0,295239.0,25595.0,3014.0,299766.0,7234.0
-7923.0,295298.0,30462.0,3010.0,299701.0,6374.0
-7926.0,295233.0,25582.0,3009.0,299761.0,7150.0
-7924.0,295299.0,30339.0,3009.0,299710.0,6594.0
-7931.0,295229.0,25724.0,3014.0,299765.0,7033.0
-7927.0,295303.0,30005.0,3014.0,299726.0,6820.0
-7930.0,295235.0,25880.0,3018.0,299767.0,6885.0
-7923.0,295305.0,29458.0,3016.0,299717.0,7006.0
-7928.0,295234.0,26101.0,3015.0,299740.0,6667.0
-7921.0,295306.0,28846.0,3013.0,299719.0,7134.0
-7927.0,295237.0,26566.0,3018.0,299735.0,6442.0
-7925.0,295297.0,28217.0,3017.0,299724.0,7220.0
-7928.0,295240.0,27009.0,3018.0,299721.0,6222.0
-7924.0,295295.0,27415.0,3015.0,299732.0,7289.0
-7929.0,295252.0,27426.0,3015.0,299714.0,6054.0
-7926.0,295286.0,26627.0,3017.0,299737.0,7330.0
-7930.0,295262.0,27891.0,3017.0,299710.0,5942.0
-7927.0,295277.0,25984.0,3016.0,299752.0,7372.0
-7927.0,295268.0,28408.0,3017.0,299716.0,5905.0
-7927.0,295260.0,25479.0,3018.0,299763.0,7386.0
-7929.0,295271.0,28916.0,3015.0,299707.0,5903.0
-7931.0,295258.0,25178.0,3017.0,299767.0,7354.0
-7932.0,295293.0,29319.0,3018.0,299705.0,5957.0
-7932.0,295251.0,24807.0,3021.0,299777.0,7306.0
-7929.0,295289.0,29255.0,3019.0,299718.0,6096.0
-7934.0,295241.0,24386.0,3017.0,299774.0,7253.0
-7929.0,295288.0,29371.0,3013.0,299709.0,6257.0
-7932.0,295233.0,24653.0,3017.0,299775.0,7126.0
-7925.0,295302.0,29478.0,3015.0,299723.0,6479.0
-7931.0,295239.0,24693.0,3019.0,299780.0,7067.0
-7927.0,295306.0,29133.0,3019.0,299736.0,6750.0
-7934.0,295234.0,24795.0,3019.0,299778.0,6955.0
-7932.0,295305.0,28571.0,3019.0,299736.0,7000.0
-7934.0,295236.0,24802.0,3021.0,299764.0,6801.0
-7930.0,295295.0,27680.0,3018.0,299736.0,7130.0
-7932.0,295228.0,24914.0,3019.0,299755.0,6552.0
-7932.0,295287.0,27181.0,3017.0,299735.0,7182.0
-7932.0,295234.0,26380.0,3017.0,299743.0,6295.0
-7933.0,295271.0,28414.0,3020.0,299756.0,7303.0
-7937.0,295226.0,29296.0,3021.0,299738.0,6218.0
-7931.0,295268.0,30093.0,3021.0,299760.0,7511.0
-7933.0,295234.0,31889.0,3024.0,299738.0,6254.0
-7933.0,295257.0,31049.0,3023.0,299770.0,7737.0
-7935.0,295231.0,33470.0,3020.0,299729.0,6369.0
-7937.0,295236.0,31105.0,3020.0,299774.0,7942.0
-7938.0,295239.0,34158.0,3019.0,299726.0,6539.0
-7935.0,295224.0,30615.0,3017.0,299777.0,8067.0
-7933.0,295244.0,34524.0,3018.0,299724.0,6674.0
-7934.0,295223.0,30436.0,3023.0,299786.0,8099.0
-7931.0,295255.0,35084.0,3020.0,299725.0,6816.0
-7931.0,295215.0,30629.0,3022.0,299796.0,8043.0
-7927.0,295263.0,35581.0,3017.0,299724.0,6957.0
-7932.0,295216.0,30804.0,3016.0,299789.0,7972.0
-7929.0,295267.0,35672.0,3016.0,299724.0,7214.0
-7932.0,295209.0,30891.0,3017.0,299781.0,7945.0
-7926.0,295275.0,35401.0,3016.0,299722.0,7492.0
-7932.0,295216.0,30922.0,3021.0,299785.0,7886.0
-7927.0,295279.0,35041.0,3017.0,299735.0,7814.0
-7932.0,295202.0,31270.0,3020.0,299774.0,7812.0
-7928.0,295267.0,34696.0,3018.0,299741.0,8066.0
-7932.0,295196.0,31813.0,3023.0,299781.0,7683.0
-7928.0,295261.0,34322.0,3020.0,299765.0,8275.0
-7932.0,295198.0,32485.0,3019.0,299775.0,7511.0
-7929.0,295242.0,33935.0,3019.0,299773.0,8371.0
-7936.0,295192.0,33256.0,3025.0,299769.0,7306.0
-7933.0,295240.0,33204.0,3023.0,299788.0,8491.0
-7936.0,295202.0,33389.0,3021.0,299771.0,7177.0
-7934.0,295238.0,32052.0,3020.0,299798.0,8500.0
-7938.0,295214.0,33299.0,3022.0,299759.0,7048.0
-7935.0,295230.0,30645.0,3025.0,299804.0,8486.0
-7935.0,295236.0,33225.0,3022.0,299755.0,6966.0
-7934.0,295226.0,30193.0,3020.0,299801.0,8401.0
-7931.0,295243.0,34109.0,3018.0,299747.0,6900.0
-7936.0,295213.0,30373.0,3022.0,299808.0,8337.0
-7935.0,295243.0,34909.0,3024.0,299741.0,6976.0
-7929.0,295213.0,30511.0,3021.0,299805.0,8275.0
-7924.0,295265.0,35164.0,3018.0,299730.0,7100.0
-7929.0,295217.0,30179.0,3021.0,299791.0,8201.0
-7927.0,295268.0,34840.0,3019.0,299724.0,7295.0
-7931.0,295198.0,29879.0,3018.0,299783.0,8077.0
-7927.0,295257.0,34529.0,3014.0,299727.0,7493.0
-7930.0,295192.0,29950.0,3016.0,299794.0,7947.0
-7927.0,295261.0,34275.0,3016.0,299744.0,7719.0
-7930.0,295189.0,30255.0,3018.0,299789.0,7813.0
-7928.0,295249.0,33911.0,3013.0,299747.0,7933.0
-7936.0,295185.0,30647.0,3018.0,299780.0,7645.0
-7929.0,295253.0,33415.0,3019.0,299763.0,8129.0
-7933.0,295193.0,31087.0,3023.0,299785.0,7486.0
-7927.0,295254.0,32728.0,3022.0,299785.0,8268.0
-7935.0,295194.0,31541.0,3022.0,299783.0,7284.0
-7933.0,295228.0,32038.0,3024.0,299781.0,8332.0
-7935.0,295189.0,32028.0,3026.0,299772.0,7071.0
-7929.0,295230.0,31291.0,3027.0,299793.0,8327.0
-7930.0,295208.0,32499.0,3024.0,299768.0,6898.0
-7931.0,295229.0,30587.0,3017.0,299804.0,8296.0
-7931.0,295211.0,32904.0,3018.0,299756.0,6794.0
-7933.0,295216.0,29867.0,3022.0,299799.0,8244.0
-7931.0,295223.0,33051.0,3023.0,299752.0,6726.0
-7929.0,295213.0,29180.0,3019.0,299811.0,8153.0
-7932.0,295232.0,33166.0,3018.0,299749.0,6715.0
-7937.0,295189.0,28681.0,3023.0,299804.0,8036.0
-7936.0,295227.0,33186.0,3021.0,299742.0,6764.0
-7937.0,295184.0,28361.0,3018.0,299801.0,7905.0
-7935.0,295239.0,33105.0,3015.0,299748.0,6898.0
-7939.0,295182.0,28177.0,3018.0,299816.0,7779.0
-7934.0,295239.0,32907.0,3020.0,299758.0,7048.0
-7935.0,295180.0,28166.0,3018.0,299816.0,7602.0
-7932.0,295251.0,32575.0,3015.0,299762.0,7232.0
-7935.0,295184.0,28250.0,3019.0,299804.0,7447.0
-7930.0,295260.0,32116.0,3018.0,299761.0,7456.0
-7933.0,295194.0,28533.0,3020.0,299796.0,7287.0
-7930.0,295257.0,31555.0,3017.0,299773.0,7674.0
-7933.0,295191.0,28811.0,3019.0,299794.0,7161.0
-7928.0,295262.0,30847.0,3017.0,299780.0,7873.0
-7928.0,295202.0,29273.0,3018.0,299785.0,7006.0
-7928.0,295255.0,30184.0,3016.0,299787.0,7985.0
-7934.0,295199.0,29757.0,3017.0,299764.0,6838.0
-7930.0,295233.0,29413.0,3017.0,299781.0,8048.0
-7933.0,295201.0,30202.0,3014.0,299755.0,6687.0
-7934.0,295228.0,28698.0,3013.0,299793.0,8070.0
-7937.0,295208.0,30660.0,3011.0,299753.0,6571.0
-7936.0,295210.0,28045.0,3014.0,299780.0,8009.0
-7932.0,295217.0,31038.0,3019.0,299744.0,6486.0
-7930.0,295209.0,27518.0,3015.0,299791.0,7937.0
-7931.0,295231.0,31326.0,3012.0,299736.0,6456.0
-7933.0,295206.0,27070.0,3017.0,299805.0,7819.0
-7931.0,295244.0,31456.0,3020.0,299755.0,6474.0
-7929.0,295204.0,26775.0,3020.0,299818.0,7694.0
-7929.0,295255.0,31496.0,3016.0,299759.0,6563.0
-7934.0,295200.0,26587.0,3018.0,299823.0,7536.0
-7931.0,295242.0,31335.0,3022.0,299763.0,6704.0
-7931.0,295184.0,26498.0,3022.0,299815.0,7374.0
-7928.0,295258.0,30997.0,3018.0,299762.0,6861.0
-7933.0,295192.0,26430.0,3019.0,299818.0,7192.0
-7930.0,295258.0,30485.0,3020.0,299772.0,7037.0
-7934.0,295187.0,26655.0,3021.0,299807.0,7018.0
-7931.0,295260.0,30014.0,3016.0,299772.0,7256.0
-7935.0,295195.0,26992.0,3017.0,299800.0,6870.0
-7932.0,295256.0,29404.0,3019.0,299787.0,7472.0
-7936.0,295191.0,27400.0,3019.0,299790.0,6719.0
-7933.0,295251.0,28700.0,3016.0,299794.0,7644.0
-7936.0,295198.0,27895.0,3016.0,299784.0,6621.0
-7934.0,295252.0,28042.0,3016.0,299806.0,7812.0
-7935.0,295209.0,28427.0,3020.0,299783.0,6510.0
-7933.0,295235.0,27346.0,3018.0,299812.0,7848.0
-7934.0,295219.0,28910.0,3020.0,299787.0,6407.0
-7932.0,295230.0,26670.0,3020.0,299825.0,7833.0
-7933.0,295210.0,29270.0,3017.0,299774.0,6289.0
-7935.0,295211.0,25988.0,3019.0,299817.0,7755.0
-7935.0,295232.0,29404.0,3019.0,299767.0,6263.0
-7935.0,295223.0,25240.0,3020.0,299825.0,7665.0
-7934.0,295240.0,29421.0,3018.0,299760.0,6250.0
-7937.0,295198.0,24976.0,3022.0,299823.0,7511.0
-7938.0,295234.0,29832.0,3023.0,299762.0,6284.0
-7942.0,295183.0,25033.0,3022.0,299830.0,7307.0
-7937.0,295250.0,29707.0,3019.0,299770.0,6367.0
-7940.0,295195.0,24590.0,3018.0,299824.0,7163.0
-7936.0,295248.0,28982.0,3016.0,299764.0,6572.0
-7940.0,295174.0,24098.0,3020.0,299821.0,6990.0
-7935.0,295240.0,28167.0,3019.0,299769.0,6676.0
-7938.0,295174.0,23960.0,3019.0,299807.0,6735.0
-7934.0,295246.0,27553.0,3018.0,299773.0,6797.0
-7938.0,295182.0,24339.0,3018.0,299803.0,6444.0
-7936.0,295238.0,27691.0,3016.0,299777.0,6869.0
-7940.0,295169.0,26367.0,3018.0,299801.0,6228.0
-7934.0,295224.0,29239.0,3019.0,299795.0,7115.0
-7940.0,295166.0,28945.0,3025.0,299801.0,6247.0
-7936.0,295223.0,30266.0,3024.0,299802.0,7449.0
-7941.0,295189.0,30934.0,3024.0,299797.0,6356.0
-7941.0,295221.0,30831.0,3023.0,299820.0,7762.0
-7939.0,295188.0,32326.0,3020.0,299777.0,6477.0
-7936.0,295208.0,30691.0,3021.0,299808.0,7997.0
-7938.0,295196.0,33139.0,3022.0,299774.0,6588.0
-7938.0,295191.0,30359.0,3022.0,299820.0,8088.0
-7942.0,295190.0,33711.0,3019.0,299766.0,6599.0
-7938.0,295172.0,30118.0,3020.0,299826.0,8060.0
-7941.0,295191.0,34284.0,3020.0,299764.0,6620.0
-7943.0,295150.0,30032.0,3023.0,299831.0,7955.0
-7942.0,295193.0,34593.0,3018.0,299762.0,6681.0
-7941.0,295137.0,29775.0,3016.0,299821.0,7809.0
-7939.0,295187.0,34455.0,3014.0,299752.0,6747.0
-7945.0,295132.0,29497.0,3019.0,299813.0,7623.0
-7944.0,295197.0,34143.0,3022.0,299757.0,6865.0
-7946.0,295140.0,29358.0,3025.0,299812.0,7399.0
-7943.0,295221.0,33849.0,3019.0,299773.0,6975.0
-7945.0,295145.0,29622.0,3019.0,299816.0,7155.0
-7940.0,295214.0,33581.0,3022.0,299773.0,7098.0
-7945.0,295143.0,30007.0,3027.0,299819.0,6905.0
-7942.0,295211.0,33149.0,3024.0,299796.0,7228.0
-7940.0,295147.0,30521.0,3022.0,299818.0,6700.0
-7936.0,295205.0,32711.0,3020.0,299810.0,7381.0
-7941.0,295145.0,30939.0,3021.0,299810.0,6550.0
-7938.0,295202.0,31651.0,3019.0,299808.0,7548.0
-7939.0,295156.0,30968.0,3017.0,299802.0,6437.0
-7936.0,295201.0,30356.0,3018.0,299811.0,7676.0
-7944.0,295166.0,30785.0,3018.0,299782.0,6345.0
-7945.0,295184.0,29280.0,3017.0,299812.0,7732.0
-7946.0,295169.0,31479.0,3018.0,299779.0,6253.0
-7941.0,295174.0,29275.0,3016.0,299811.0,7724.0
-7940.0,295173.0,32471.0,3019.0,299769.0,6208.0
-7942.0,295167.0,29191.0,3021.0,299831.0,7675.0
-7945.0,295183.0,33124.0,3020.0,299778.0,6220.0
-7943.0,295165.0,28947.0,3021.0,299840.0,7615.0
-7938.0,295202.0,33267.0,3021.0,299777.0,6286.0
-7941.0,295161.0,28536.0,3023.0,299844.0,7493.0
-7942.0,295206.0,33165.0,3021.0,299784.0,6370.0
-7946.0,295152.0,28153.0,3025.0,299854.0,7341.0
-7937.0,295218.0,32851.0,3021.0,299787.0,6459.0
-7941.0,295155.0,27968.0,3024.0,299845.0,7106.0
-7942.0,295207.0,32558.0,3022.0,299788.0,6561.0
-7945.0,295137.0,28075.0,3022.0,299841.0,6864.0
-7938.0,295209.0,32197.0,3019.0,299791.0,6673.0
-7944.0,295136.0,28265.0,3022.0,299832.0,6610.0
-7943.0,295196.0,31641.0,3020.0,299791.0,6776.0
-7947.0,295131.0,28547.0,3021.0,299828.0,6343.0
-7940.0,295198.0,30970.0,3018.0,299805.0,6866.0
-7945.0,295134.0,28870.0,3018.0,299811.0,6087.0
-7944.0,295196.0,30165.0,3021.0,299801.0,6960.0
-7945.0,295143.0,29241.0,3019.0,299798.0,5952.0
-7941.0,295189.0,29362.0,3017.0,299811.0,7086.0
-7944.0,295153.0,29748.0,3018.0,299795.0,5858.0
-7946.0,295176.0,28681.0,3022.0,299819.0,7185.0
-7948.0,295155.0,30185.0,3020.0,299782.0,5779.0
-7946.0,295169.0,27927.0,3019.0,299826.0,7257.0
-7945.0,295169.0,30503.0,3016.0,299787.0,5800.0
-7942.0,295165.0,27267.0,3021.0,299841.0,7283.0
-7943.0,295170.0,30769.0,3022.0,299780.0,5813.0
-7942.0,295154.0,26715.0,3022.0,299842.0,7236.0
-7941.0,295186.0,30915.0,3018.0,299780.0,5853.0
-7943.0,295157.0,26305.0,3022.0,299844.0,7136.0
-7938.0,295205.0,30900.0,3021.0,299778.0,5925.0
-7941.0,295159.0,25947.0,3023.0,299850.0,6962.0
-7937.0,295215.0,30722.0,3020.0,299786.0,6008.0
-7941.0,295149.0,25769.0,3021.0,299841.0,6774.0
-7938.0,295208.0,30445.0,3021.0,299784.0,6121.0
-7943.0,295144.0,25729.0,3024.0,299835.0,6543.0
-7937.0,295219.0,30019.0,3023.0,299788.0,6246.0
-7942.0,295145.0,25807.0,3022.0,299830.0,6317.0
-7938.0,295207.0,29427.0,3020.0,299787.0,6384.0
-7943.0,295138.0,25963.0,3021.0,299815.0,6086.0
-7938.0,295212.0,28751.0,3019.0,299790.0,6512.0
-7941.0,295147.0,26288.0,3021.0,299805.0,5853.0
-7937.0,295207.0,27997.0,3019.0,299796.0,6622.0
-7943.0,295145.0,26669.0,3020.0,299801.0,5664.0
-7942.0,295186.0,27222.0,3019.0,299805.0,6722.0
-7945.0,295142.0,27130.0,3019.0,299789.0,5520.0
-7941.0,295178.0,26504.0,3018.0,299806.0,6815.0
-7944.0,295144.0,27677.0,3020.0,299778.0,5472.0
-7943.0,295168.0,25898.0,3020.0,299820.0,6910.0
-7943.0,295164.0,28229.0,3019.0,299784.0,5455.0
-7947.0,295169.0,25418.0,3021.0,299838.0,6970.0
-7949.0,295175.0,28713.0,3019.0,299785.0,5524.0
-7946.0,295159.0,24943.0,3021.0,299850.0,6996.0
-7945.0,295186.0,28943.0,3018.0,299797.0,5588.0
-7947.0,295159.0,24527.0,3022.0,299865.0,6936.0
-7943.0,295193.0,29092.0,3020.0,299798.0,5673.0
-7937.0,295147.0,24253.0,3026.0,299854.0,6793.0
-7938.0,295188.0,28901.0,3017.0,299772.0,5757.0
-7943.0,295128.0,23594.0,3023.0,299817.0,6660.0
-7941.0,295145.0,28426.0,3027.0,299736.0,5835.0
-7949.0,295020.0,23851.0,3015.0,299755.0,6218.0
-7956.0,295036.0,28901.0,3020.0,299673.0,5627.0
-7964.0,294934.0,24817.0,3014.0,299689.0,5729.0
-7959.0,295006.0,28013.0,3007.0,299611.0,5783.0
-7961.0,294930.0,24077.0,3005.0,299641.0,5697.0
-7959.0,294993.0,27394.0,3005.0,299605.0,6000.0
-7962.0,294926.0,24391.0,3008.0,299627.0,5500.0
-7960.0,294998.0,26359.0,3007.0,299619.0,6168.0
-7963.0,294947.0,24376.0,3009.0,299615.0,5371.0
-7962.0,294990.0,25258.0,3012.0,299604.0,6363.0
-7962.0,294945.0,24801.0,3011.0,299602.0,5265.0
-7960.0,294987.0,24562.0,3012.0,299613.0,6417.0
-7959.0,294956.0,25415.0,3011.0,299601.0,5059.0
-7951.0,294990.0,24086.0,3012.0,299638.0,6448.0
-7947.0,294989.0,26338.0,3011.0,299614.0,5028.0
-7945.0,295015.0,24196.0,3009.0,299669.0,6532.0
-7944.0,295033.0,27237.0,3011.0,299637.0,5082.0
-7948.0,295035.0,23819.0,3009.0,299700.0,6637.0
-7946.0,295051.0,27771.0,3007.0,299653.0,5233.0
-7952.0,295037.0,23637.0,3010.0,299726.0,6711.0
-7951.0,295090.0,27861.0,3008.0,299671.0,5458.0
-7955.0,295062.0,22956.0,3007.0,299736.0,6740.0
-7957.0,295108.0,27584.0,3003.0,299675.0,5636.0
-7960.0,295055.0,22534.0,3004.0,299737.0,6677.0
-7956.0,295122.0,27176.0,3003.0,299685.0,5835.0
-7959.0,295071.0,22042.0,3005.0,299765.0,6566.0
-7951.0,295148.0,26475.0,3005.0,299714.0,6026.0
-7954.0,295085.0,22083.0,3012.0,299772.0,6358.0
-7949.0,295148.0,27001.0,3009.0,299725.0,6124.0
-7954.0,295087.0,24171.0,3015.0,299771.0,6115.0
-7948.0,295160.0,28828.0,3015.0,299752.0,6333.0
-7954.0,295094.0,26783.0,3017.0,299789.0,6020.0
-7951.0,295168.0,30251.0,3019.0,299767.0,6632.0
-7955.0,295106.0,28878.0,3022.0,299779.0,6012.0
-7950.0,295155.0,30827.0,3020.0,299780.0,6970.0
-7954.0,295099.0,30184.0,3024.0,299778.0,6070.0
-7948.0,295150.0,30534.0,3022.0,299798.0,7293.0
-7954.0,295105.0,30845.0,3021.0,299774.0,6122.0
-7948.0,295135.0,29929.0,3022.0,299799.0,7510.0
-7949.0,295104.0,31519.0,3023.0,299764.0,6152.0
-7947.0,295131.0,29670.0,3021.0,299814.0,7631.0
-7946.0,295124.0,32552.0,3013.0,299767.0,6171.0
-7946.0,295122.0,29702.0,3013.0,299825.0,7690.0
-7947.0,295122.0,33376.0,3020.0,299771.0,6266.0
-7950.0,295102.0,29476.0,3027.0,299819.0,7742.0
-7948.0,295121.0,33647.0,3025.0,299761.0,6418.0
-7943.0,295104.0,29024.0,3022.0,299826.0,7768.0
-7937.0,295152.0,33622.0,3019.0,299778.0,6630.0
-7951.0,295080.0,28748.0,3030.0,299835.0,7736.0
-7947.0,295131.0,33665.0,3030.0,299779.0,6786.0
-7947.0,295090.0,28869.0,3028.0,299844.0,7585.0
-7939.0,295161.0,33729.0,3022.0,299783.0,6938.0
-7946.0,295092.0,29067.0,3026.0,299832.0,7394.0
-7948.0,295162.0,33513.0,3028.0,299784.0,7074.0
-7953.0,295090.0,29412.0,3028.0,299834.0,7159.0
-7944.0,295155.0,33327.0,3024.0,299798.0,7212.0
-7945.0,295086.0,29895.0,3024.0,299825.0,6918.0
-7944.0,295155.0,32591.0,3024.0,299800.0,7324.0
-7950.0,295088.0,29835.0,3025.0,299818.0,6686.0
-7946.0,295148.0,31427.0,3024.0,299809.0,7398.0
-7948.0,295102.0,29731.0,3024.0,299815.0,6467.0
-7945.0,295152.0,30166.0,3024.0,299821.0,7495.0
-7949.0,295105.0,30098.0,3028.0,299811.0,6303.0
-7950.0,295141.0,29856.0,3029.0,299841.0,7538.0
-7951.0,295122.0,31219.0,3027.0,299820.0,6183.0
-7949.0,295148.0,29699.0,3027.0,299849.0,7577.0
-7951.0,295136.0,32099.0,3029.0,299812.0,6145.0
-7950.0,295136.0,29396.0,3029.0,299853.0,7627.0
-7950.0,295139.0,32577.0,3028.0,299802.0,6191.0
-7950.0,295125.0,28796.0,3029.0,299847.0,7683.0
-7948.0,295149.0,32682.0,3027.0,299789.0,6340.0
-7949.0,295118.0,28255.0,3030.0,299845.0,7706.0
-7949.0,295145.0,32809.0,3030.0,299783.0,6482.0
-7952.0,295099.0,28086.0,3028.0,299845.0,7668.0
-7945.0,295156.0,32983.0,3025.0,299782.0,6645.0
-7946.0,295098.0,28106.0,3022.0,299843.0,7538.0
-7944.0,295156.0,32955.0,3022.0,299780.0,6787.0
-7950.0,295091.0,28080.0,3024.0,299844.0,7362.0
-7946.0,295156.0,32520.0,3020.0,299789.0,6918.0
-7949.0,295095.0,28009.0,3019.0,299831.0,7100.0
-7943.0,295164.0,31973.0,3019.0,299778.0,7012.0
-7947.0,295095.0,28209.0,3020.0,299818.0,6856.0
-7943.0,295164.0,31456.0,3018.0,299793.0,7108.0
-7951.0,295091.0,28613.0,3018.0,299813.0,6571.0
-7948.0,295142.0,30850.0,3018.0,299804.0,7167.0
-7949.0,295096.0,29100.0,3024.0,299819.0,6319.0
-7943.0,295154.0,30168.0,3024.0,299819.0,7231.0
-7946.0,295112.0,29534.0,3024.0,299810.0,6134.0
-7942.0,295156.0,29348.0,3021.0,299822.0,7308.0
-7944.0,295130.0,29948.0,3026.0,299806.0,6004.0
-7943.0,295161.0,28556.0,3028.0,299837.0,7385.0
-7944.0,295140.0,30263.0,3028.0,299801.0,5937.0
-7942.0,295148.0,27739.0,3025.0,299841.0,7397.0
-7943.0,295138.0,30530.0,3029.0,299791.0,5904.0
-7943.0,295130.0,27091.0,3030.0,299853.0,7383.0
-7942.0,295144.0,30817.0,3023.0,299788.0,5938.0
-7942.0,295137.0,26687.0,3022.0,299851.0,7371.0
